post_id,user_id,topic_circle,engagement_seed
post_2741,1786,general,4
post_2742,1787,107_circle8,2
post_2743,1788,general,1
post_2744,1789,107_circle6,5
post_2745,1789,107_circle6,5
post_2746,1789,107_circle6,5
post_2747,1790,general,2
post_2748,1790,general,2
post_2749,1791,107_circle6,6
post_2750,1791,107_circle6,6
post_2751,1791,107_circle6,6
post_2752,1792,107_circle6,1
post_2753,1793,107_circle6,6
post_2754,1793,107_circle6,6
post_2755,1793,107_circle6,6
post_2756,1794,general,3
post_2757,1794,general,3
post_2758,1795,107_circle6,4
post_2759,1795,107_circle6,4
post_2760,1796,107_circle6,3
post_2761,1796,107_circle6,3
post_2762,1796,107_circle6,3
post_2763,1797,general,1
post_2764,1798,107_circle8,2
post_2765,1798,107_circle8,2
post_2766,1799,107_circle6,7
post_2767,1799,107_circle6,7
post_2768,1799,107_circle6,7
post_2769,1799,107_circle6,7
post_2770,1800,107_circle6,10
post_2771,1800,107_circle6,10
post_2772,1800,107_circle6,10
post_2773,1800,107_circle6,10
post_2774,1800,107_circle6,10
post_2775,1801,general,1
post_2776,1802,general,1
post_2777,1803,107_circle6,1
post_2778,1804,general,8
post_2779,1804,general,8
post_2780,1804,general,8
post_2781,1804,general,8
post_2782,1805,107_circle6,1
post_2783,1806,general,2
post_2784,1807,107_circle2,3
post_2785,1807,107_circle2,3
post_2786,1808,107_circle5,1
post_2787,1809,107_circle6,5
post_2788,1809,107_circle6,5
post_2789,1809,107_circle6,5
post_2790,1810,general,5
post_2791,1810,general,5
post_2792,1810,general,5
post_2793,1811,107_circle6,3
post_2794,1811,107_circle6,3
post_2795,1811,107_circle6,3
post_2796,1812,general,2
post_2797,1813,107_circle6,7
post_2798,1813,107_circle6,7
post_2799,1813,107_circle6,7
post_2800,1813,107_circle6,7
post_2801,1814,107_circle7,1
post_2802,1815,general,1
post_2803,1816,107_circle6,6
post_2804,1816,107_circle6,6
post_2805,1816,107_circle6,6
post_2806,1817,107_circle6,1
post_2807,1818,107_circle7,2
post_2808,1819,107_circle6,4
post_2809,1819,107_circle6,4
post_2810,1820,general,3
post_2811,1820,general,3
post_2812,1821,107_circle7,2
post_2813,1821,107_circle7,2
post_2814,1822,general,1
post_2815,1823,107_circle6,6
post_2816,1823,107_circle6,6
post_2817,1823,107_circle6,6
post_2818,1823,107_circle6,6
post_2819,1824,general,3
post_2820,1824,general,3
post_2821,1824,general,3
post_2822,1825,general,2
post_2823,1826,general,5
post_2824,1826,general,5
post_2825,1826,general,5
post_2826,1827,107_circle6,9
post_2827,1827,107_circle6,9
post_2828,1827,107_circle6,9
post_2829,1827,107_circle6,9
post_2830,1828,107_circle5,3
post_2831,1828,107_circle5,3
post_2832,1828,107_circle5,3
post_2833,1829,general,1
post_2834,1830,general,1
post_2835,1831,general,2
post_2836,1831,general,2
post_2837,1832,general,2
post_2838,1833,107_circle6,8
post_2839,1833,107_circle6,8
post_2840,1833,107_circle6,8
post_2841,1833,107_circle6,8
post_2842,1834,general,1
post_2843,1835,107_circle6,8
post_2844,1835,107_circle6,8
post_2845,1835,107_circle6,8
post_2846,1835,107_circle6,8
post_2847,1835,107_circle6,8
post_2848,1836,107_circle6,1
post_2849,1837,107_circle8,2
post_2850,1837,107_circle8,2
post_2851,1838,107_circle6,1
post_2852,1839,general,7
post_2853,1839,general,7
post_2854,1839,general,7
post_2855,1839,general,7
post_2856,1840,general,1
post_2857,1841,general,2
post_2858,1841,general,2
post_2859,1842,107_circle6,5
post_2860,1842,107_circle6,5
post_2861,1842,107_circle6,5
post_2862,1843,107_circle6,2
post_2863,1843,107_circle6,2
post_2864,1844,general,3
post_2865,1844,general,3
post_2866,1845,107_circle6,5
post_2867,1845,107_circle6,5
post_2868,1845,107_circle6,5
post_2869,1845,107_circle6,5
post_2870,1846,107_circle6,2
post_2871,1847,general,2
post_2872,1848,107_circle5,2
post_2873,1849,general,5
post_2874,1849,general,5
post_2875,1849,general,5
post_2876,1850,general,2
post_2877,1851,107_circle6,2
post_2878,1852,107_circle6,1
post_2879,1852,107_circle6,1
post_2880,1853,general,1
post_2881,1854,general,1
post_2882,1855,general,1
post_2883,1856,general,1
post_2884,1857,general,3
post_2885,1857,general,3
post_2886,1858,general,2
post_2887,1858,general,2
post_2888,1859,107_circle5,2
post_2889,1860,general,1
post_2890,1861,107_circle6,4
post_2891,1861,107_circle6,4
post_2892,1862,general,3
post_2893,1862,general,3
post_2894,1863,107_circle6,2
post_2895,1863,107_circle6,2
post_2896,1864,general,5
post_2897,1864,general,5
post_2898,1864,general,5
post_2899,1865,107_circle6,1
post_2900,1866,general,2
post_2901,1867,107_circle6,5
post_2902,1867,107_circle6,5
post_2903,1867,107_circle6,5
post_2904,1868,general,5
post_2905,1868,general,5
post_2906,1868,general,5
post_2907,1869,general,1
post_2908,1870,general,1
post_2909,1870,general,1
post_2910,1871,general,4
post_2911,1871,general,4
post_2912,1872,107_circle5,2
post_2913,1873,general,2
post_2914,1874,general,1
post_2915,1875,107_circle5,2
post_2916,1876,general,3
post_2917,1876,general,3
post_2918,1877,107_circle6,3
post_2919,1877,107_circle6,3
post_2920,1877,107_circle6,3
post_2921,1878,general,2
post_2922,1878,general,2
post_2923,1879,general,6
post_2924,1879,general,6
post_2925,1879,general,6
post_2926,1880,107_circle8,2
post_2927,1881,107_circle3,3
post_2928,1881,107_circle3,3
post_2929,1882,107_circle3,3
post_2930,1882,107_circle3,3
post_2931,1883,107_circle6,1
post_2932,1884,general,2
post_2933,1885,107_circle7,2
post_2934,1885,107_circle7,2
post_2935,1886,107_circle6,5
post_2936,1886,107_circle6,5
post_2937,1886,107_circle6,5
post_2938,1887,general,1
post_2939,1888,107_circle6,10
post_2940,1888,107_circle6,10
post_2941,1888,107_circle6,10
post_2942,1888,107_circle6,10
post_2943,1888,107_circle6,10
post_2944,1889,general,1
post_2945,1890,general,1
post_2946,1891,107_circle5,3
post_2947,1891,107_circle5,3
post_2948,1891,107_circle5,3
post_2949,1892,general,1
post_2950,1893,general,4
post_2951,1893,general,4
post_2952,1894,general,3
post_2953,1894,general,3
post_2954,1894,general,3
post_2955,1895,107_circle8,2
post_2956,1896,107_circle4,1
post_2957,1897,107_circle7,2
post_2958,1897,107_circle7,2
post_2959,1898,general,5
post_2960,1898,general,5
post_2961,1898,general,5
post_2962,1898,general,5
post_2963,1899,107_circle5,4
post_2964,1899,107_circle5,4
post_2965,1900,107_circle6,2
post_2966,1900,107_circle6,2
post_2967,1901,general,1
post_2968,1902,107_circle6,6
post_2969,1902,107_circle6,6
post_2970,1902,107_circle6,6
post_2971,1902,107_circle6,6
post_2972,1903,general,2
post_2973,1904,general,2
post_2974,1904,general,2
post_2975,1905,general,1
post_2976,1906,general,1
post_2977,1907,general,2
post_2978,1907,general,2
post_2979,1908,general,1
post_2980,1909,general,2
post_2981,1909,general,2
post_2982,1910,general,2
post_2983,1910,general,2
post_2984,1911,general,2
post_2985,1911,general,2
post_2986,1912,general,1
post_2987,1913,1912_circle36,1
post_2988,1914,1912_circle1,2
post_2989,1915,1912_circle15,1
post_2990,1916,general,4
post_2991,1916,general,4
post_2992,1916,general,4
post_2993,1917,1912_circle20,8
post_2994,1917,1912_circle20,8
post_2995,1917,1912_circle20,8
post_2996,1917,1912_circle20,8
post_2997,1917,1912_circle20,8
post_2998,1918,1912_circle20,7
post_2999,1918,1912_circle20,7
post_3000,1918,1912_circle20,7
post_3001,1918,1912_circle20,7
post_3002,1919,1912_circle1,3
post_3003,1919,1912_circle1,3
post_3004,1919,1912_circle1,3
post_3005,1920,1912_circle38,5
post_3006,1920,1912_circle38,5
post_3007,1920,1912_circle38,5
post_3008,1920,1912_circle38,5
post_3009,1921,1912_circle1,2
post_3010,1921,1912_circle1,2
post_3011,1922,1912_circle15,1
post_3012,1923,1912_circle10,3
post_3013,1923,1912_circle11,3
post_3014,1923,1912_circle38,3
post_3015,1924,general,1
post_3016,1925,1912_circle20,5
post_3017,1925,1912_circle20,5
post_3018,1925,1912_circle20,5
post_3019,1926,1912_circle41,6
post_3020,1926,1912_circle41,6
post_3021,1926,1912_circle41,6
post_3022,1927,1912_circle1,3
post_3023,1927,1912_circle1,3
post_3024,1928,1912_circle1,1
post_3025,1929,1912_circle20,7
post_3026,1929,1912_circle20,7
post_3027,1929,1912_circle20,7
post_3028,1929,1912_circle20,7
post_3029,1930,1912_circle41,1
post_3030,1931,1912_circle1,2
post_3031,1932,1912_circle38,4
post_3032,1932,1912_circle38,4
post_3033,1932,1912_circle38,4
post_3034,1933,1912_circle41,1
post_3035,1934,1912_circle41,1
post_3036,1935,1912_circle1,2
post_3037,1936,1912_circle41,1
post_3038,1937,1912_circle41,1
post_3039,1938,1912_circle20,8
post_3040,1938,1912_circle20,8
post_3041,1938,1912_circle20,8
post_3042,1938,1912_circle20,8
post_3043,1938,1912_circle20,8
post_3044,1939,1912_circle21,4
post_3045,1939,1912_circle21,4
post_3046,1940,general,4
post_3047,1940,general,4
post_3048,1941,1912_circle0,9
post_3049,1941,1912_circle20,9
post_3050,1941,1912_circle38,9
post_3051,1941,1912_circle0,9
post_3052,1942,1912_circle20,2
post_3053,1943,1912_circle20,8
post_3054,1943,1912_circle31,8
post_3055,1943,1912_circle20,8
post_3056,1943,1912_circle31,8
post_3057,1944,1912_circle41,2
post_3058,1944,1912_circle41,2
post_3059,1945,1912_circle38,6
post_3060,1945,1912_circle40,6
post_3061,1945,1912_circle38,6
post_3062,1946,1912_circle20,8
post_3063,1946,1912_circle20,8
post_3064,1946,1912_circle20,8
post_3065,1946,1912_circle20,8
post_3066,1947,1912_circle10,5
post_3067,1947,1912_circle21,5
post_3068,1947,1912_circle38,5
post_3069,1948,1912_circle38,5
post_3070,1948,1912_circle38,5
post_3071,1948,1912_circle38,5
post_3072,1949,1912_circle15,1
post_3073,1950,1912_circle1,1
post_3074,1951,1912_circle1,3
post_3075,1951,1912_circle1,3
post_3076,1952,1912_circle23,1
post_3077,1953,1912_circle20,5
post_3078,1953,1912_circle20,5
post_3079,1953,1912_circle20,5
post_3080,1953,1912_circle20,5
post_3081,1954,1912_circle1,4
post_3082,1954,1912_circle38,4
post_3083,1954,1912_circle1,4
post_3084,1955,1912_circle38,4
post_3085,1955,1912_circle38,4
post_3086,1956,1912_circle13,1
post_3087,1957,1912_circle31,2
post_3088,1957,1912_circle31,2
post_3089,1958,1912_circle31,2
post_3090,1958,1912_circle31,2
post_3091,1959,1912_circle21,5
post_3092,1959,1912_circle26,5
post_3093,1959,1912_circle29,5
post_3094,1960,1912_circle41,2
post_3095,1961,1912_circle34,1
post_3096,1962,1912_circle20,8
post_3097,1962,1912_circle20,8
post_3098,1962,1912_circle20,8
post_3099,1962,1912_circle20,8
post_3100,1962,1912_circle20,8
post_3101,1963,1912_circle20,4
post_3102,1963,1912_circle20,4
post_3103,1964,1912_circle11,4
post_3104,1964,1912_circle41,4
post_3105,1965,1912_circle41,1
post_3106,1966,1912_circle20,7
post_3107,1966,1912_circle20,7
post_3108,1966,1912_circle20,7
post_3109,1966,1912_circle20,7
post_3110,1967,1912_circle21,1
post_3111,1968,1912_circle1,2
post_3112,1969,1912_circle20,1
post_3113,1970,1912_circle21,3
post_3114,1970,1912_circle37,3
post_3115,1970,1912_circle21,3
post_3116,1971,1912_circle20,8
post_3117,1971,1912_circle20,8
post_3118,1971,1912_circle20,8
post_3119,1971,1912_circle20,8
post_3120,1972,1912_circle31,3
post_3121,1972,1912_circle31,3
post_3122,1973,1912_circle31,3
post_3123,1973,1912_circle31,3
post_3124,1974,1912_circle45,1
post_3125,1975,1912_circle41,2
post_3126,1976,1912_circle1,2
post_3127,1977,1912_circle36,1
post_3128,1978,1912_circle41,1
post_3129,1979,1912_circle20,8
post_3130,1979,1912_circle20,8
post_3131,1979,1912_circle20,8
post_3132,1979,1912_circle20,8
post_3133,1979,1912_circle20,8
post_3134,1980,1912_circle31,3
post_3135,1980,1912_circle31,3
post_3136,1981,1912_circle21,3
post_3137,1981,1912_circle21,3
post_3138,1981,1912_circle21,3
post_3139,1982,general,1
post_3140,1983,1912_circle20,8
post_3141,1983,1912_circle20,8
post_3142,1983,1912_circle20,8
post_3143,1983,1912_circle20,8
post_3144,1983,1912_circle20,8
post_3145,1984,1912_circle20,8
post_3146,1984,1912_circle44,8
post_3147,1984,1912_circle20,8
post_3148,1984,1912_circle44,8
post_3149,1985,1912_circle10,9
post_3150,1985,1912_circle20,9
post_3151,1985,1912_circle26,9
post_3152,1985,1912_circle10,9
post_3153,1986,1912_circle20,7
post_3154,1986,1912_circle20,7
post_3155,1986,1912_circle20,7
post_3156,1986,1912_circle20,7
post_3157,1986,1912_circle20,7
post_3158,1987,1912_circle29,2
post_3159,1988,1912_circle27,1
post_3160,1989,1912_circle20,4
post_3161,1989,1912_circle20,4
post_3162,1990,1912_circle41,1
post_3163,1991,1912_circle1,2
post_3164,1991,1912_circle1,2
post_3165,1992,1912_circle27,1
post_3166,1993,1912_circle20,9
post_3167,1993,1912_circle20,9
post_3168,1993,1912_circle20,9
post_3169,1993,1912_circle20,9
post_3170,1994,1912_circle38,3
post_3171,1994,1912_circle38,3
post_3172,1994,1912_circle38,3
post_3173,1995,1912_circle1,3
post_3174,1995,1912_circle1,3
post_3175,1996,1912_circle15,1
post_3176,1997,1912_circle20,6
post_3177,1997,1912_circle20,6
post_3178,1997,1912_circle20,6
post_3179,1997,1912_circle20,6
post_3180,1998,1912_circle1,3
post_3181,1998,1912_circle1,3
post_3182,1998,1912_circle1,3
post_3183,1999,1912_circle1,2
post_3184,2000,1912_circle1,2
post_3185,2001,1912_circle1,3
post_3186,2001,1912_circle1,3
post_3187,2002,1912_circle21,4
post_3188,2002,1912_circle21,4
post_3189,2003,1912_circle21,2
post_3190,2004,1912_circle1,2
post_3191,2004,1912_circle1,2
post_3192,2005,1912_circle20,7
post_3193,2005,1912_circle20,7
post_3194,2005,1912_circle20,7
post_3195,2005,1912_circle20,7
post_3196,2005,1912_circle20,7
post_3197,2006,1912_circle1,3
post_3198,2006,1912_circle1,3
post_3199,2007,1912_circle20,7
post_3200,2007,1912_circle38,7
post_3201,2007,1912_circle20,7
post_3202,2007,1912_circle38,7
post_3203,2008,1912_circle41,1
post_3204,2009,1912_circle1,2
post_3205,2010,1912_circle36,4
post_3206,2010,1912_circle38,4
post_3207,2011,1912_circle1,2
post_3208,2012,1912_circle1,1
post_3209,2013,1912_circle41,1
post_3210,2014,1912_circle1,1
post_3211,2015,1912_circle1,1
post_3212,2016,1912_circle1,1
post_3213,2017,1912_circle15,1
post_3214,2018,1912_circle1,3
post_3215,2018,1912_circle1,3
post_3216,2019,1912_circle20,1
post_3217,2020,1912_circle1,7
post_3218,2020,1912_circle20,7
post_3219,2020,1912_circle1,7
post_3220,2020,1912_circle20,7
post_3221,2021,1912_circle20,2
post_3222,2022,1912_circle1,2
post_3223,2023,1912_circle15,1
post_3224,2023,1912_circle41,1
post_3225,2024,1912_circle1,3
post_3226,2024,1912_circle1,3
post_3227,2025,1912_circle1,2
post_3228,2025,1912_circle1,2
post_3229,2026,1912_circle36,4
post_3230,2026,1912_circle5,4
post_3231,2026,1912_circle36,4
post_3232,2027,1912_circle1,2
post_3233,2028,1912_circle38,5
post_3234,2028,1912_circle38,5
post_3235,2028,1912_circle38,5
post_3236,2029,1912_circle41,2
post_3237,2030,1912_circle20,8
post_3238,2030,1912_circle20,8
post_3239,2030,1912_circle20,8
post_3240,2030,1912_circle20,8
post_3241,2031,1912_circle11,3
post_3242,2031,1912_circle41,3
post_3243,2032,1912_circle38,6
post_3244,2032,1912_circle40,6
post_3245,2032,1912_circle38,6
post_3246,2033,1912_circle20,7
post_3247,2033,1912_circle20,7
post_3248,2033,1912_circle20,7
post_3249,2033,1912_circle20,7
post_3250,2034,1912_circle10,1
post_3251,2035,1912_circle41,2
post_3252,2036,1912_circle36,1
post_3253,2037,1912_circle20,7
post_3254,2037,1912_circle20,7
post_3255,2037,1912_circle20,7
post_3256,2037,1912_circle20,7
post_3257,2038,1912_circle11,5
post_3258,2038,1912_circle38,5
post_3259,2038,1912_circle41,5
post_3260,2039,1912_circle38,5
post_3261,2039,1912_circle38,5
post_3262,2039,1912_circle38,5
post_3263,2039,1912_circle38,5
post_3264,2040,1912_circle20,7
post_3265,2040,1912_circle20,7
post_3266,2040,1912_circle20,7
post_3267,2040,1912_circle20,7
post_3268,2041,1912_circle15,1
post_3269,2042,1912_circle10,4
post_3270,2042,1912_circle15,4
post_3271,2043,1912_circle20,7
post_3272,2043,1912_circle20,7
post_3273,2043,1912_circle20,7
post_3274,2043,1912_circle20,7
post_3275,2043,1912_circle20,7
post_3276,2044,general,1
post_3277,2044,general,1
post_3278,2045,1912_circle20,8
post_3279,2045,1912_circle20,8
post_3280,2045,1912_circle20,8
post_3281,2045,1912_circle20,8
post_3282,2046,1912_circle20,5
post_3283,2046,1912_circle3,5
post_3284,2046,1912_circle20,5
post_3285,2046,1912_circle3,5
post_3286,2047,1912_circle0,9
post_3287,2047,1912_circle10,9
post_3288,2047,1912_circle38,9
post_3289,2047,1912_circle41,9
post_3290,2047,1912_circle0,9
post_3291,2048,1912_circle20,1
post_3292,2049,1912_circle41,2
post_3293,2049,1912_circle41,2
post_3294,2050,general,1
post_3295,2051,1912_circle36,1
post_3296,2052,1912_circle38,5
post_3297,2052,1912_circle40,5
post_3298,2052,1912_circle8,5
post_3299,2053,1912_circle21,5
post_3300,2053,1912_circle38,5
post_3301,2053,1912_circle21,5
post_3302,2054,1912_circle21,7
post_3303,2054,1912_circle38,7
post_3304,2054,1912_circle40,7
post_3305,2054,1912_circle21,7
post_3306,2054,1912_circle38,7
post_3307,2055,1912_circle20,3
post_3308,2055,1912_circle20,3
post_3309,2056,1912_circle20,5
post_3310,2056,1912_circle20,5
post_3311,2056,1912_circle20,5
post_3312,2056,1912_circle20,5
post_3313,2057,1912_circle29,2
post_3314,2058,general,4
post_3315,2058,general,4
post_3316,2058,general,4
post_3317,2059,1912_circle20,8
post_3318,2059,1912_circle3,8
post_3319,2059,1912_circle20,8
post_3320,2059,1912_circle3,8
post_3321,2060,1912_circle20,5
post_3322,2060,1912_circle20,5
post_3323,2060,1912_circle20,5
post_3324,2060,1912_circle20,5
post_3325,2061,1912_circle31,2
post_3326,2062,1912_circle15,4
post_3327,2062,1912_circle21,4
post_3328,2063,1912_circle20,6
post_3329,2063,1912_circle20,6
post_3330,2063,1912_circle20,6
post_3331,2064,1912_circle20,8
post_3332,2064,1912_circle20,8
post_3333,2064,1912_circle20,8
post_3334,2064,1912_circle20,8
post_3335,2065,1912_circle36,2
post_3336,2065,1912_circle36,2
post_3337,2066,1912_circle36,1
post_3338,2067,1912_circle20,2
post_3339,2067,1912_circle36,2
post_3340,2068,1912_circle38,6
post_3341,2068,1912_circle38,6
post_3342,2068,1912_circle38,6
post_3343,2068,1912_circle38,6
post_3344,2069,1912_circle20,7
post_3345,2069,1912_circle20,7
post_3346,2069,1912_circle20,7
post_3347,2069,1912_circle20,7
post_3348,2070,1912_circle41,1
post_3349,2071,1912_circle38,5
post_3350,2071,1912_circle38,5
post_3351,2071,1912_circle38,5
post_3352,2072,1912_circle21,6
post_3353,2072,1912_circle38,6
post_3354,2072,1912_circle21,6
post_3355,2072,1912_circle38,6
post_3356,2073,1912_circle20,8
post_3357,2073,1912_circle44,8
post_3358,2073,1912_circle20,8
post_3359,2073,1912_circle44,8
post_3360,2074,1912_circle20,7
